date,date_dji,open_dji,high_dji,low_dji,close_dji,adj_close_dji,volume_dji,sma_dji,rsi_dji,slowk_dji,slowd_dji,fastk_dji,fastd_dji,upper_dji,middle_dji,lower_dji,macd_dji,macdsignal_dji,macdhist_dji,roc_dji,rocp_dji,rocr100_dji,adx_dji,adxr_dji,apo_dji,cmo_dji,mom_dji,ppo_dji,trix_dji
2017-05-04,2017-05-04,20987.83008,20990.78906,20847.94922,20951.4707,20951.4707,274720000,20711.290494999997,60.49465138071768,55.31284315624743,41.02220266368975,75.49092774680857,53.1976265989727,21014.656991390522,20983.423834468675,20952.190677546827,75.02181390071928,78.27265673539486,-3.2508428346755807,-0.14231404723221708,-0.0014231404723221463,99.85768595276778,30.710033567512006,30.7683312553418,142.63972397437465,30.007254151955497,-29.859379999998055,0.6855551829472175,0.12972236804138504
2017-05-05,2017-05-05,20929.03906,21006.93945,20905.0,21006.93945,21006.93945,260960000,20722.96914066666,62.961614903637496,78.69372453626642,56.02505602636928,100.0,73.93962949929211,21051.71048236187,20991.93873785557,20932.16699334927,75.56114036132567,77.36881794403847,-1.8076775827127989,0.31723048163407874,0.0031723048163407293,100.31723048163408,29.04292582601051,31.10401737567978,109.70332538463117,40.13814707182946,66.4296800000011,0.5263151119601536,0.11734744735898417
2017-05-08,2017-05-08,20991.25977,21017.89063,20971.05078,21012.2793,21012.2793,276150000,20736.821094,63.199858741737245,89.72396455942555,74.57684408397982,100.0,91.83030924893626,21057.363217655355,21001.621262003886,20945.879306352417,73.57004777144175,76.10256121983956,-2.5325134483978076,0.4725107923719829,0.004725107923719749,100.47251079237198,28.08049442403885,31.431964549417877,74.91190833334986,41.09571382553679,98.81835999999748,0.35859469670857547,0.10787830602032589
2017-05-09,2017-05-09,21022.2793,21046.84961,20938.03906,20975.7793,20975.7793,273000000,20750.981055,60.342646652947266,86.98882349203355,85.13550419590852,0.0,66.66666666666674,21056.17597581223,21006.505080271512,20956.834184730793,64.13386668491876,72.11299637486596,-7.9791296899472,0.12357424894107183,0.00123574248941063,100.12357424894107,25.084906598262638,29.978371357194533,54.75458166667522,25.133175081540337,25.888669999996637,0.26172122960990335,0.09124329680290089
2017-05-10,2017-05-10,20958.49023,20976.2793,20884.15039,20943.10938,20943.10938,283340000,20759.034701000004,57.82284855376718,69.60319812113003,82.1053287241964,0.0,33.33333333333341,21058.854133712568,21002.721311133486,20946.588488554404,51.071772685627366,65.09925514511976,-14.02748245949239,-0.07057486544336244,-0.0007057486544336604,99.92942513455664,23.41311952630414,29.180364153213645,23.212864871806232,11.912088750666843,-14.791009999997186,0.11079403551751159,0.06764293950030087
2017-05-11,2017-05-11,20925.7207,20933.35938,20798.90039,20919.41992,20919.41992,287680000,20767.704688000005,55.9968649395391,53.57268399046052,70.05490186787472,0.0,7.579122514774402e-14,21062.224794584992,20990.36058807127,20918.49638155755,37.60580155603384,55.934770615424455,-18.328969059390616,-0.15297627769873534,-0.001529762776987364,99.84702372230126,25.20939585005749,29.310769297361865,4.835661666682427,2.7299154117398574,-32.050780000001396,0.023067239364286115,0.04141638043433371
2017-05-12,2017-05-12,20893.18945,20916.09961,20869.74023,20896.60938,20896.60938,288500000,20773.308659666673,54.221316439735645,45.28550543563852,56.153795849076374,0.0,7.579122514774402e-14,21053.128052866046,20971.27504943755,20889.422046009055,24.567750188689388,45.479097139846104,-20.911346951156716,-0.5252077308196323,-0.0052520773081963625,99.47479226918037,26.749061270417506,28.729547418964756,3.346705256422865,-5.939740352026121,-110.33006999999998,0.01597039982463534,0.015652132035737232
2017-05-15,2017-05-15,20923.63086,21000.83008,20923.63086,20981.93945,20981.93945,313170000,20783.932618000006,59.40663136493007,53.94486016128668,50.93434986246192,84.70895613510605,28.236318711702094,21025.40444121284,20960.300247623774,20895.19605403471,27.772514445878187,39.576902908523465,-11.804388462645278,-0.14439104662004043,-0.0014439104662004308,99.85560895337996,22.999827884327562,26.021376855169038,-1.3468544871648191,22.576441541742334,-30.33984999999666,-0.006426996764143825,0.011218251554789838
2017-05-16,2017-05-16,20984.48047,21033.5293,20932.88086,20979.75,20979.75,311580000,20794.917253333337,59.2212751272209,63.435680004277685,54.22201520040098,96.42536200051106,60.378106045205776,21024.48398069673,20957.741660629545,20890.99934056236,28.288264421877102,35.81402341297468,-7.525758991097575,0.01892992838650187,0.0001892992838650658,100.0189299283865,21.151497724260274,24.615996074149564,-6.64685987178018,21.596649740868823,3.9707000000016706,-0.03171804754383517,0.013446035824093983
2017-05-17,2017-05-17,20846.16992,20846.16992,20601.08008,20606.92969,20606.92969,423200000,20792.173568666673,37.668606603729145,50.75095155042863,56.04383057199768,0.0,60.378106045205776,21195.023661114672,20916.89883203288,20638.774002951086,-25.810637610036792,15.272469738637522,-41.08310734867432,-1.605204288915385,-0.016052042889153875,98.39479571108461,25.41054730058543,25.247726949424035,-42.461788717933814,-53.01438269605543,-336.17969000000085,-0.20287115990142351,-0.04935208765290966
2017-05-18,2017-05-18,20579.65039,20759.19922,20553.44922,20663.01953,20663.01953,422590000,20792.669206666676,41.139313507413235,33.751668936597355,49.312766830434576,15.966063806674718,37.463808602395325,21174.518388912908,20855.149411620456,20535.780434328004,-49.866084665904054,-6.440381729543002,-43.42570293636105,-1.2256572647832753,-0.012256572647832717,98.77434273521672,29.656389882318404,26.534754704311272,-69.87870653844948,-38.13711278123674,-256.4003899999989,-0.3341694939969936,-0.10343990879775333
2017-05-19,2017-05-19,20698.2793,20857.13086,20687.93945,20804.83984,20804.83984,365180000,20797.39889400001,48.888694151585945,25.513439914634375,36.672020133886804,51.61502791128913,22.527030572654684,21118.652710579798,20807.257004192215,20495.861297804633,-42.29851471374059,-18.39309272427553,-23.905421989465058,-0.4391599533263624,-0.004391599533263665,99.56084004667363,29.54341035395375,27.376403102005618,-77.81763346152366,-7.348617604540167,-91.76954000000114,-0.37233319319019337,-0.11208588841695732
2017-05-22,2017-05-22,20867.76953,20914.25977,20860.16016,20894.83008,20894.83008,276120000,20805.356576333343,53.10747488034043,48.765599689118936,36.010236180116905,71.63320987275145,46.40476719690517,21068.20093784962,20789.84386128241,20511.4867847152,-23.083090060838003,-19.956425169796354,-3.1266648910416492,-0.4151635753576688,-0.0041516357535767235,99.58483642464233,27.54441559952477,27.146738434971137,-73.26262115383724,7.855201155909011,-87.10937000000195,-0.3506202650783152,-0.08491298963493321
2017-05-23,2017-05-23,20908.66992,20961.14063,20896.2207,20937.91016,20937.91016,244950000,20814.686264000007,55.021470771586024,72.59180216227641,48.95694725534326,100.0,74.41607926134692,21057.522196208927,20800.82781286577,20544.13342952261,-4.222080270865263,-14.711643536819324,10.489563265954061,-0.19942964048665912,-0.0019942964048666237,99.80057035951334,24.34505491751737,23.672441400922466,-79.55771769229614,14.609693025719842,-41.83984000000055,-0.38076634764053024,-0.04332457823851277
2017-05-24,2017-05-24,20949.21094,21022.82031,20933.58008,21012.41992,21012.41992,283180000,20826.72356866667,58.19937975137462,87.73176094496648,69.6963875987873,100.0,90.54440329091722,21076.727619792535,20836.18655186663,20595.645483940727,18.142057978951925,-3.7604096982289086,21.902467677180834,1.9677372422771677,0.019677372422771604,101.96773724227717,21.955188751689974,21.553343237975124,-74.5343056410129,25.612539268176793,405.4902299999994,-0.3567169037647853,0.006612147917595124
2017-05-25,2017-05-25,21062.96094,21112.32031,21051.41016,21082.94922,21082.94922,268970000,20843.093230000002,61.00775741458329,95.05506886625932,85.12621065783408,100.0,100.00000000000007,21081.49271187943,20890.129283714778,20698.765855550126,41.16950964296484,11.216230082169009,29.95327956079583,2.0322764995228004,0.020322764995228032,102.0322764995228,22.156649632363777,23.783598466474604,-0.633864999992511,34.879127747702285,419.9296899999972,-0.003032852405644548,0.05834006700446981
2017-05-26,2017-05-26,21070.15039,21092.82031,21050.49023,21080.2793,21080.2793,208000000,20863.99420666667,60.84111585815335,92.71888256725777,91.83523745949454,97.8906886467965,99.2968962155989,21098.978638228476,20948.296509663996,20797.614381099516,53.206144145708095,25.212868103348704,27.99327604235939,1.3239201172336346,0.013239201172336339,101.32392011723364,22.293375755447364,25.974882818882882,60.870968461546,34.14112572149684,275.4394599999978,0.2911372065570573,0.0944938387476224
2017-05-30,2017-05-30,21045.49023,21063.61914,21009.59961,21029.4707,21029.4707,242810000,20877.079232666667,57.61586146735335,80.67794694858274,89.48396612736663,43.338898560800324,80.40986240253234,21100.5651741446,20994.313443693085,20888.06171324157,51.14546142715699,33.85706587795146,17.288395549205525,0.6443728878603228,0.006443728878603158,100.64437288786033,20.727864353744163,25.135637353848956,91.66626666667798,19.610990331540997,134.64062000000195,0.43828749027878144,0.10409223614096241
2017-05-31,2017-05-31,21048.46094,21051.69922,20942.57031,21008.65039,21008.65039,371580000,20893.258268999998,56.29881616444558,63.65147992415931,79.01610314666662,0.0,47.07652906919901,21087.68345108503,21022.66983690072,20957.65622271641,44.82191909223911,37.51201694938068,7.309902142858434,0.3378571665435093,0.0033785716654349917,100.33785716654351,18.60754234591747,23.075978972721117,103.77243602565068,13.721895380518445,70.74022999999943,0.49600840649080147,0.09578140233161836
2017-06-01,2017-06-01,21030.55078,21144.17969,20994.2207,21144.17969,21144.17969,276730000,20917.91458433333,62.33457900583457,67.88701700909003,70.73881462727739,100.0,47.779632853600184,21146.704857445617,21052.139011216073,20957.57316498653,58.482225046689564,44.50208631515031,13.980138731539256,0.627056619378652,0.00627056619378662,100.62705661937865,18.12383066943251,21.23444279347494,119.10682102565261,37.20263153867273,131.75977000000057,0.5687855054584854,0.10475532934750564
2017-06-02,2017-06-02,21142.08984,21225.03906,21129.56055,21206.28906,21206.28906,329700000,20938.833854999997,64.73812780682775,78.45392313046507,69.99747335457148,100.0,66.66666666666674,21236.086545086357,21089.7624592731,20943.438373459845,73.33141522097503,54.11186261709188,19.21955260388315,0.5850217572169525,0.005850217572169467,100.58502175721695,19.75575796286413,20.855473357277052,134.16068205129704,45.17937802649663,123.33984000000055,0.6401465046546292,0.12356145391549944
2017-06-05,2017-06-05,21195.0293,21224.41016,21168.68945,21184.03906,21184.03906,269790000,20960.043164666666,63.18264401908482,92.94907253752255,79.7633375590259,81.56859405533385,93.85619801844469,21288.210392169218,21126.77702542077,20965.343658672326,76.25106572682489,61.491596987002886,14.759468739822005,0.4922124537505512,0.004922124537505575,100.49221245375055,21.15455278580552,21.65560120908465,135.2944456410405,37.860510151765446,103.75976000000082,0.6450725605326237,0.1318237771470443
2017-06-06,2017-06-06,21145.48047,21180.4707,21118.46094,21136.23047,21136.23047,283550000,20972.45449266666,59.85478563678386,82.4690235645535,84.62400641084706,42.13577626971638,74.56812344168348,21289.221752757476,21152.012096795836,21014.802440834195,68.09651988441328,63.69323795280635,4.403281931606934,0.5076674136168302,0.005076674136168198,100.50766741361683,20.039970368293485,21.166673061870426,103.90419602565817,22.393067805909457,106.75976999999693,0.49444662671778855,0.1214728429891121
2017-06-07,2017-06-07,21171.57031,21189.83984,21113.31055,21173.68945,21173.68945,273400000,20978.373502999995,61.56303333062222,77.26607054567876,84.22805554925162,34.98111814317133,52.895162822740595,21221.115092211934,21169.513056199576,21117.911020187217,65.67577386316407,64.35408325625892,1.3216906069051504,0.7855766883462456,0.007855766883462465,100.78557668834624,19.412441754597275,20.070153054170717,88.65835282052649,29.61201641876951,165.0390600000028,0.4211093784012141,0.11039740425160538
2017-06-08,2017-06-08,21169.75977,21265.68945,21138.16016,21182.5293,21182.5293,330330000,20985.28815166666,61.97424791187684,63.91283603757059,74.54931004926763,43.40187931319851,40.17292457536215,21227.72059141257,21182.025105105145,21136.32961879772,62.775876345534925,63.828014286017584,-1.052137940482659,0.18137194519840527,0.0018137194519839744,100.1813719451984,21.285739240108434,19.946640793012953,88.58513576924452,31.369638336525906,38.34960999999748,0.42018177769851134,0.09943399296574729
2017-06-09,2017-06-09,21208.96094,21305.34961,21159.44922,21271.9707,21271.9707,397200000,20994.97617233333,65.94422944117154,68.5991140280463,69.92600687043189,100.0,59.46099915212336,21290.17994666387,21200.88375962965,21111.587572595432,71.21549107574174,66.29050654925896,4.924984526482774,0.30972717486856816,0.003097271748685789,100.30972717486857,23.940002291380978,21.031916480406743,80.87282051283182,46.99372678274818,65.68164000000252,0.3830731790139224,0.10336679753750744
2017-06-12,2017-06-12,21259.94922,21277.08008,21186.15039,21235.66992,21235.66992,528080000,21004.814843999993,63.06636378079825,63.91999330222357,65.47731445594682,52.74009001775039,65.38065644364971,21315.131548315185,21219.147605512728,21123.16366271027,68.2900216829803,66.95701159383275,1.3330100891475496,0.24372528701332996,0.0024372528701333087,100.24372528701333,26.215084906757447,22.98542143481079,62.8650335897546,32.69025130005545,51.63086000000112,0.29745233613395633,0.10044791507513029
2017-06-13,2017-06-13,21256.83008,21332.76953,21256.83008,21328.4707,21328.4707,323510000,21018.64850266666,67.02787597404661,81.45857754608208,71.32589495878399,100.0,84.24669667258354,21359.46721083714,21244.380652646578,21129.294094456014,76.96882443504364,70.29428254090304,6.674541894140603,0.9095293991653985,0.0090952939916539,100.9095293991654,29.643797678934956,25.39917523237024,62.625375128220185,47.83074046935049,192.24023000000307,0.29597789590700674,0.10879356319262179
2017-06-14,2017-06-14,21342.71094,21391.9707,21294.08984,21374.56055,21374.56055,295090000,21032.804166666658,68.81682362580149,84.96584642612751,76.78147242481107,99.99999999999999,84.24669667258354,21412.766858118226,21277.675704986657,21142.58455185509,85.72505675528373,75.43787394569661,10.287182809587122,0.9486825641527252,0.009486825641527327,100.94868256415272,33.83382661582753,26.936898492060507,79.91541435899126,53.84621286605417,200.87109999999666,0.37729349502375914,0.12230258760699275
2017-06-15,2017-06-15,21291.68945,21367.2793,21261.86914,21359.90039,21359.90039,317200000,21046.20416666666,67.56118103219025,92.4630851517876,86.29583637466574,78.16448375511551,92.72149458503857,21415.919587903783,21310.521959188307,21205.12433047283,85.49272483889217,78.78949091009513,6.703233928797047,0.8373461331645737,0.00837346133164563,100.83734613316457,35.14334636352395,27.277894059060614,89.44125641027131,47.53336227389899,177.37109000000055,0.42183815182489737,0.1266827508292323
